Method_1;Method_2;RBO_Score
LRC_perturbation;LRC_covariance;0.9194416022666667
SVM_pvector;Permutation;0.9093390885166667
Shap;LRC_perturbation;0.8257606022666667
Shap;LRC_covariance;0.8131758751
Shap;Permutation;0.6429391888499999
SVM_pvector;Shap;0.5836140885166665
Permutation;LRC_covariance;0.51008758885
Permutation;LRC_perturbation;0.5031238885166667
SVM_pvector;LRC_covariance;0.4507624885166666
SVM_pvector;LRC_perturbation;0.4457203885166666
