Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
Fe ka > 4.25;7.550779699644826;Fe ka;4.25;>;87.0453868816328;38.0;0.0010789997994464784;Fe ka > 87.045387
Fe ka > -5.77;6.558455387525014;Fe ka;-5.77;>;-103.04657895105754;408.0;0.004763396718140633;Fe ka > -103.046579
Fe ka <= -5.77;6.409438140485596;Fe ka;-5.77;<=;-103.04657895105754;408.0;0.004763396718140633;Fe ka <= -103.046579
Fe ka > -9.83;5.750313491422765;Fe ka;-9.83;>;-178.95297536586634;247.0;0.001730907184954944;Fe ka > -178.952975
Fe ka <= 11.65;4.765318391198497;Fe ka;11.65;<=;188.78650221401608;94.0;0.001158442764713996;Fe ka <= 188.786502
Fe ka <= 4.25;3.780664458781703;Fe ka;4.25;<=;87.0453868816328;38.0;0.0010789997994464784;Fe ka <= 87.045387
Ca ka > -0.35;2.7663292072856676;Ca ka;-0.35;>;-0.603727365337436;107.0;0.004659354829044116;Ca ka > -0.603727
Ca ka > -1.23;2.071694577473843;Ca ka;-1.23;>;-2.1717944945843985;176.0;0.00018333887257093728;Ca ka > -2.171794
Ti ka <= -0.55;1.831746827286386;Ti ka;-0.55;<=;-1.7345456752534005;359.0;0.00461242771298076;Ti ka <= -1.734546
Ti ka > 0.61;1.7963777510399626;Ti ka;0.61;>;4.748205218535219;452.0;0.00027935039807613915;Ti ka > 4.748205
Ca ka > -1.89;1.6101893024954543;Ca ka;-1.89;>;-3.18132501270129;275.0;0.0007309831903119512;Ca ka > -3.181325
Ti ka <= 0.61;1.504806028361644;Ti ka;0.61;<=;4.748205218535219;452.0;0.00027935039807613915;Ti ka <= 4.748205
Ti ka > -0.55;1.448757039666122;Ti ka;-0.55;>;-1.7345456752534005;359.0;0.00461242771298076;Ti ka > -1.734546
Fe kb > 1.44;1.4424313562052595;Fe kb;1.44;>;8.701135138862327;202.0;0.0021945242928167463;Fe kb > 8.701135
Ti ka <= 1.87;1.3846461001686037;Ti ka;1.87;<=;12.579804118748342;397.0;0.0015466032120516893;Ti ka <= 12.579804
Ti ka > -1.99;1.363831622951634;Ti ka;-1.99;>;-11.457269112520379;270.0;0.0030973185980496254;Ti ka > -11.457269
Ca ka <= -1.23;1.3376736885023317;Ca ka;-1.23;<=;-2.1717944945843985;176.0;0.00018333887257093728;Ca ka <= -2.171794
Fe kb <= -2.08;1.2847985719092896;Fe kb;-2.08;<=;-13.041087943859765;405.0;0.00017172530202236302;Fe kb <= -13.041088
Fe kb > -2.08;1.2403373505702764;Fe kb;-2.08;>;-13.041087943859765;405.0;0.00017172530202236302;Fe kb > -13.041088
Fe kb > -3.67;1.1546893377543839;Fe kb;-3.67;>;-25.19416802083603;311.0;0.0018423701153165162;Fe kb > -25.194168
Ca ka <= 1.70;1.127681877492664;Ca ka;1.70;<=;2.8954399392892505;57.0;0.0006906184210271338;Ca ka <= 2.895440
Fe kb <= 4.31;1.052610817135621;Fe kb;4.31;<=;30.906551916957227;219.0;0.0021489773700462678;Fe kb <= 30.906552
Fe kb <= 1.44;0.9299470311295659;Fe kb;1.44;<=;8.701135138862327;202.0;0.0021945242928167463;Fe kb <= 8.701135
