Method_1;Method_2;RBO_Score
Permutation;LRC_perturbation;0.8185698940566666
LRC_perturbation;LRC_covariance;0.6884734198333333
Permutation;LRC_covariance;0.5850359469999998
SVM_pvector;Permutation;0.33141379105333324
SVM_pvector;LRC_perturbation;0.3037671907199999
Shap;Permutation;0.2547984929233333
Shap;LRC_perturbation;0.12440250633999998
Shap;LRC_covariance;0.11956007349999999
SVM_pvector;Shap;0.07349261488333332
SVM_pvector;LRC_covariance;0.05485484666666665
