energy;Mean_Abs_SHAP
6.37;0.015925302162502625
8.61;0.012802428952368331
19.14;0.012226468671800834
8.65;0.011122630736261048
8.67;0.010186068444816404
8.63;0.009592778308113923
19.34;0.008660164902377629
19.40;0.008073929047835148
8.59;0.007906184625489119
8.57;0.00783614689359684
20.38;0.007223438772924537
3.36;0.006099462407801389
20.32;0.006036125096552864
20.30;0.00598402575373104
19.20;0.005974196580827992
3.38;0.005944064086824838
19.32;0.00558564785223616
6.35;0.0050523166758299765
19.12;0.0048789443813889045
8.69;0.004870833416734084
3.80;0.004734534534780155
20.44;0.004032467953361636
19.36;0.003821388402397621
18.68;0.0036423082673550998
14.21;0.0036179634421976362
3.40;0.003484665836171878
3.42;0.0029472031752107272
6.43;0.002830031631869624
6.51;0.0025898711352991956
20.34;0.0024825431729888652
19.22;0.0024793734891781446
6.33;0.0024333464839232694
3.72;0.002413346065364126
8.73;0.0023445558606986568
18.02;0.002212334314212692
8.75;0.0022113802338682882
3.78;0.0021779890698753164
7.11;0.0020466192928809304
18.66;0.001965233551854211
5.89;0.0018055678897780875
20.24;0.0017680344733933284
19.28;0.0015650055140475627
14.17;0.0014544143455943518
3.26;0.0014532623226957092
6.41;0.001435397997858875
19.30;0.0013764529409868056
18.74;0.0013565417821776995
6.31;0.0013478916054433777
8.71;0.0013171561487527444
19.42;0.0012818920640944296
18.86;0.001236906907943297
6.29;0.0011354168075614068
14.15;0.0010829839211421895
18.62;0.0010765842076246874
4.10;0.0010450430724343821
18.24;0.0010135103459069513
18.82;0.0009466475909252856
20.36;0.0009041309635898061
3.76;0.0008640930311387596
13.31;0.0008049557622827332
19.82;0.0007343064526920586
3.70;0.0006938843453894188
14.11;0.0006673597615444923
18.40;0.00066427937008278
18.64;0.0006588654636027797
12.33;0.0006040729583880759
20.46;0.0006026675157471428
5.85;0.0005869018763656037
19.18;0.0005767321833899753
14.19;0.0005383342426023468
7.07;0.000505666844910865
6.45;0.00047747790719918656
21.50;0.00044275681615407004
19.24;0.00043596078692938254
17.48;0.0004308638221982495
22.24;0.0003972296155458589
21.58;0.00037956371398014576
5.83;0.00035601451362074824
19.06;0.000354731936091223
19.38;0.00035242729098932817
20.28;0.00032979335918112505
13.33;0.00031081511112528897
19.46;0.00028139616609802466
6.49;0.00027984605982837683
6.25;0.00026905857480868115
21.80;0.0002547431097519233
8.55;0.00025168887431027855
6.15;0.00023391340288072193
17.30;0.00022500888591509994
22.50;0.00021341121164169044
5.61;0.00020623057211064365
4.70;0.0002024233727259625
6.59;0.00019224001078760374
20.40;0.0001848689901814346
10.71;0.00018384450183491668
5.81;0.00018059236229420127
8.53;0.00015475542822062434
17.70;0.0001527563216722641
10.03;0.0001460993502804553
8.51;0.00013543980688436138
20.50;0.00012591096201707065
4.30;0.00011345315777741726
2.50;9.329589400031295e-05
8.07;9.021039520859483e-05
10.37;9.002349325682197e-05
21.02;7.966762731375221e-05
14.77;7.278383532923461e-05
13.95;7.045037888767517e-05
5.87;6.70962674163354e-05
13.53;6.52396171724854e-05
7.29;5.528444422159208e-05
18.76;5.2837037256271475e-05
7.03;5.107475661343625e-05
7.97;4.960295633457173e-05
2.16;4.7031333223731314e-05
18.72;2.5342154373790856e-05
6.19;2.4179665449115513e-05
16.02;0.0
17.04;0.0
17.02;0.0
17.00;0.0
16.98;0.0
16.96;0.0
16.04;0.0
16.94;0.0
16.92;0.0
16.06;0.0
16.08;0.0
16.90;0.0
16.88;0.0
16.10;0.0
16.86;0.0
16.82;0.0
17.06;0.0
15.90;0.0
15.92;0.0
15.94;0.0
15.96;0.0
15.98;0.0
15.86;0.0
16.00;0.0
17.26;0.0
16.84;0.0
17.22;0.0
17.20;0.0
17.18;0.0
17.16;0.0
17.14;0.0
17.12;0.0
17.10;0.0
17.08;0.0
17.24;0.0
16.20;0.0
16.22;0.0
16.24;0.0
16.26;0.0
16.52;0.0
16.28;0.0
16.50;0.0
16.30;0.0
15.88;0.0
16.48;0.0
16.46;0.0
16.44;0.0
16.42;0.0
16.40;0.0
16.38;0.0
16.36;0.0
