Node;Local_Reaching_Centrality;Zone;Threshold;Operator;Threshold_Natural;Reference_Sample_Index;Approximation_Error;Node_Natural
K ka > 0.40;7.008773897974116;K ka;0.40;>;0.405902858169219;15.0;0.0018929843288971182;K ka > 0.405903
K ka > 0.03;4.5153362778708015;K ka;0.03;>;0.022010867155679903;11.0;0.0034984781981039006;K ka > 0.022011
Rb ka + Br kb > 0.15;4.108323105644724;Rb ka + Br kb;0.15;>;0.08009140773825969;8.0;0.0008022663230623228;Rb ka + Br kb > 0.080091
Rb ka + Br kb > -0.08;3.5367884506924865;Rb ka + Br kb;-0.08;>;-0.039633685771745655;17.0;0.004905499211687023;Rb ka + Br kb > -0.039634
background2 <= -0.10;3.536139175657716;background2;-0.10;<=;-0.040896543310868186;14.0;0.0007625579731716514;background2 <= -0.040897
K ka > -0.18;3.12478464307683;K ka;-0.18;>;-0.18011081698473247;9.0;0.0011205208241312492;K ka > -0.180111
K ka > -0.52;2.9675461089786968;K ka;-0.52;>;-0.529154120245581;18.0;0.0049427080918106325;K ka > -0.529154
Rb ka + Br kb > -0.11;2.9143626086323207;Rb ka + Br kb;-0.11;>;-0.05376630077846726;2.0;0.00480401231170112;Rb ka + Br kb > -0.053766
Rb ka + Br kb > -0.29;2.4058682742259543;Rb ka + Br kb;-0.29;>;-0.1465504338089958;3.0;0.00341513018987899;Rb ka + Br kb > -0.146550
Rh ka Compton <= -0.57;2.373705038276598;Rh ka Compton;-0.57;<=;-0.5389781837825095;0.0;0.003003959547338564;Rh ka Compton <= -0.538978
Rb kb <= 0.19;2.2065758935124555;Rb kb;0.19;<=;0.08224688139527057;12.0;0.00019663953644075138;Rb kb <= 0.082247
K kb + Ca ka > 0.06;2.17142637694381;K kb + Ca ka;0.06;>;0.018223009446566327;11.0;0.0004104494653808799;K kb + Ca ka > 0.018223
Cu > -0.08;2.132326051939718;Cu;-0.08;>;-0.02610573746995699;7.0;0.0008381755669711471;Cu > -0.026106
Rh ka Compton > -0.57;2.1186250112204603;Rh ka Compton;-0.57;>;-0.5389781837825095;0.0;0.003003959547338564;Rh ka Compton > -0.538978
Rh ka Compton <= 0.64;2.0695889979596647;Rh ka Compton;0.64;<=;0.5869908011829033;13.0;0.004384937066273409;Rh ka Compton <= 0.586991
Rh kb Compton <= -0.33;1.9948763891087808;Rh kb Compton;-0.33;<=;-0.17067466542856488;0.0;0.004081480645374946;Rh kb Compton <= -0.170675
Rh ka Compton > -0.21;1.9416920567819038;Rh ka Compton;-0.21;>;-0.1989886242260596;18.0;0.0024223350477871886;Rh ka Compton > -0.198989
Rh ka Compton <= 0.20;1.921712237097626;Rh ka Compton;0.20;<=;0.17606895000649328;16.0;0.003928077853834727;Rh ka Compton <= 0.176069
K kb + Ca ka > 0.14;1.866911681230543;K kb + Ca ka;0.14;>;0.06603656909561743;15.0;0.004631979412069165;K kb + Ca ka > 0.066037
K kb + Ca ka > -0.04;1.807407065565624;K kb + Ca ka;-0.04;>;-0.004473062311435858;7.0;0.002222959054720995;K kb + Ca ka > -0.004473
Sr ka > 0.05;1.730907512198186;Sr ka;0.05;>;0.020872253124213928;2.0;0.0021965061464483196;Sr ka > 0.020872
background2 <= -0.02;1.6888316170497422;background2;-0.02;<=;-0.0044008980209733605;17.0;0.00012077522254735559;background2 <= -0.004401
Cu <= -0.08;1.6820748789980258;Cu;-0.08;<=;-0.02610573746995699;7.0;0.0008381755669711471;Cu <= -0.026106
K ka <= 0.03;1.6677655097473514;K ka;0.03;<=;0.022010867155679903;11.0;0.0034984781981039006;K ka <= 0.022011
K kb + Ca ka > -0.21;1.666102285081036;K kb + Ca ka;-0.21;>;-0.0990285685290275;8.0;0.00024530500274613787;K kb + Ca ka > -0.099029
Rh ka Compton <= -0.21;1.6631724391913876;Rh ka Compton;-0.21;<=;-0.1989886242260596;18.0;0.0024223350477871886;Rh ka Compton <= -0.198989
Rh ka Compton > 0.20;1.6626714517843761;Rh ka Compton;0.20;>;0.17606895000649328;16.0;0.003928077853834727;Rh ka Compton > 0.176069
Br ka <= -0.14;1.6519150709376822;Br ka;-0.14;<=;-0.05952137343857535;14.0;0.0027889594818790164;Br ka <= -0.059521
Rh kb Compton > -0.14;1.619750894720425;Rh kb Compton;-0.14;>;-0.07349702606761128;18.0;0.0018983621684056928;Rh kb Compton > -0.073497
Rb kb <= -0.16;1.605020170616717;Rb kb;-0.16;<=;-0.07181714397455435;5.0;0.0034326043683338414;Rb kb <= -0.071817
Cl > 0.01;1.6047495227643498;Cl;0.01;>;0.00482998451752225;20.0;0.0012378061281483228;Cl > 0.004830
Rh ka Rayleigh <= -0.20;1.5969864812628454;Rh ka Rayleigh;-0.20;<=;-0.13167169846194487;3.0;0.0047360345108573565;Rh ka Rayleigh <= -0.131672
K ka <= -0.18;1.5782507860049817;K ka;-0.18;<=;-0.18011081698473247;9.0;0.0011205208241312492;K ka <= -0.180111
Rh ka Compton > 0.64;1.5711737485457786;Rh ka Compton;0.64;>;0.5869908011829033;13.0;0.004384937066273409;Rh ka Compton > 0.586991
Rh kb Rayleigh <= -0.14;1.5441818212076943;Rh kb Rayleigh;-0.14;<=;-0.04987620522399043;10.0;0.0014345158197897334;Rh kb Rayleigh <= -0.049876
background3 <= 0.30;1.528889746044745;background3;0.30;<=;0.12994385895198038;12.0;0.0014301786258277271;background3 <= 0.129944
Rh ka Rayleigh > -0.20;1.5072683125374213;Rh ka Rayleigh;-0.20;>;-0.13167169846194487;3.0;0.0047360345108573565;Rh ka Rayleigh > -0.131672
Fe ka > 0.01;1.505763144175171;Fe ka;0.01;>;0.002616028655965787;3.0;0.0038708753314018185;Fe ka > 0.002616
K ka <= 0.40;1.4918752343596262;K ka;0.40;<=;0.405902858169219;15.0;0.0018929843288971182;K ka <= 0.405903
Rh ka Rayleigh > -0.10;1.475162045510477;Rh ka Rayleigh;-0.10;>;-0.054351221709200995;5.0;0.003308769637640846;Rh ka Rayleigh > -0.054351
background2 <= 0.07;1.4656080080067388;background2;0.07;<=;0.023420600788614517;18.0;0.0022820545303409157;background2 <= 0.023421
Rh ka Rayleigh <= -0.10;1.4612374570133468;Rh ka Rayleigh;-0.10;<=;-0.054351221709200995;5.0;0.003308769637640846;Rh ka Rayleigh <= -0.054351
Rh kb Compton > -0.33;1.4449815900662264;Rh kb Compton;-0.33;>;-0.17067466542856488;0.0;0.004081480645374946;Rh kb Compton > -0.170675
K ka <= -0.52;1.4337490872653733;K ka;-0.52;<=;-0.529154120245581;18.0;0.0049427080918106325;K ka <= -0.529154
Br ka > -0.14;1.4158084108814486;Br ka;-0.14;>;-0.05952137343857535;14.0;0.0027889594818790164;Br ka > -0.059521
Ca kb > -0.05;1.414871844970391;Ca kb;-0.05;>;-0.010311855276020897;9.0;0.0010406808910914528;Ca kb > -0.010312
Rh ka Rayleigh > 0.28;1.403417321568981;Rh ka Rayleigh;0.28;>;0.17426739076039954;12.0;0.0007327827705881917;Rh ka Rayleigh > 0.174267
Rh kb Rayleigh > -0.14;1.3869671490258884;Rh kb Rayleigh;-0.14;>;-0.04987620522399043;10.0;0.0014345158197897334;Rh kb Rayleigh > -0.049876
Fe ka > -0.06;1.3822501062900316;Fe ka;-0.06;>;-0.020094726201523104;19.0;0.001276855851786364;Fe ka > -0.020095
Rb ka + Br kb <= -0.29;1.3795491807220124;Rb ka + Br kb;-0.29;<=;-0.1465504338089958;3.0;0.00341513018987899;Rb ka + Br kb <= -0.146550
Zn <= -0.06;1.3782026138418273;Zn;-0.06;<=;-0.018889414725695844;15.0;0.0015852562774287468;Zn <= -0.018889
Rb kb <= -0.04;1.3655266838955744;Rb kb;-0.04;<=;-0.017178213362807653;11.0;0.0013747030557683046;Rb kb <= -0.017178
Rb ka + Br kb <= -0.08;1.363232292516678;Rb ka + Br kb;-0.08;<=;-0.039633685771745655;17.0;0.004905499211687023;Rb ka + Br kb <= -0.039634
Br ka <= -0.01;1.3613831267151788;Br ka;-0.01;<=;-0.006313531210045733;17.0;0.0040660380090094435;Br ka <= -0.006314
Rb ka + Br kb <= 0.15;1.356937523295905;Rb ka + Br kb;0.15;<=;0.08009140773825969;8.0;0.0008022663230623228;Rb ka + Br kb <= 0.080091
Rb kb <= 0.08;1.3467162388183276;Rb kb;0.08;<=;0.03342519332816019;16.0;0.002514629656081832;Rb kb <= 0.033425
Rh kb Compton <= 0.32;1.339408100341204;Rh kb Compton;0.32;<=;0.1603826331037896;4.0;0.0009594960526651541;Rh kb Compton <= 0.160383
Cl > -0.06;1.3340609375296224;Cl;-0.06;>;-0.016116695162556184;15.0;0.0006534021183492097;Cl > -0.016117
Fe kb <= -0.04;1.3245433579359467;Fe kb;-0.04;<=;-0.009758235551304995;15.0;0.0022244753203415416;Fe kb <= -0.009758
Cu <= 0.04;1.3189407762937368;Cu;0.04;<=;0.01425149689958266;4.0;0.0027378793765720014;Cu <= 0.014251
S > -0.04;1.3145285295266675;S;-0.04;>;-0.008834974295196913;16.0;0.0029801149254429435;S > -0.008835
Rh kb Compton <= 0.08;1.3069795252155663;Rh kb Compton;0.08;<=;0.04295683719669625;7.0;0.002702085056437639;Rh kb Compton <= 0.042957
background3 > 0.30;1.2881861096108422;background3;0.30;>;0.12994385895198038;12.0;0.0014301786258277271;background3 > 0.129944
Cu <= 0.09;1.2849238185524152;Cu;0.09;<=;0.02765209067892104;3.0;0.0016891987218250332;Cu <= 0.027652
Zn <= -0.01;1.2746020306852677;Zn;-0.01;<=;0.0005401878252164087;6.0;0.0019588890326531164;Zn <= 0.000540
Rb ka + Br kb <= -0.11;1.2733302814781795;Rb ka + Br kb;-0.11;<=;-0.05376630077846726;2.0;0.00480401231170112;Rb ka + Br kb <= -0.053766
Sr ka <= -0.00;1.2598378470423721;Sr ka;-0.00;<=;-0.001511256596385253;3.0;0.0034547197080761296;Sr ka <= -0.001511
Cu <= 0.02;1.2396091986627855;Cu;0.02;<=;0.006302225931312349;19.0;0.0028988263579112807;Cu <= 0.006302
Rh ka Rayleigh <= 0.28;1.2189922497940509;Rh ka Rayleigh;0.28;<=;0.17426739076039954;12.0;0.0007327827705881917;Rh ka Rayleigh <= 0.174267
Rh kb Rayleigh <= 0.15;1.2075320593693135;Rh kb Rayleigh;0.15;<=;0.0512621124907604;4.0;0.0023435460238095396;Rh kb Rayleigh <= 0.051262
